EventName,Lap,Driver,GapToLeader_Secs
Bahrain Grand Prix,30.0,NOR,120.902
Bahrain Grand Prix,30.0,HAM,38.498
Bahrain Grand Prix,30.0,SAI,32.431
Bahrain Grand Prix,30.0,RUS,43.315
Bahrain Grand Prix,30.0,BOT,77.736
Bahrain Grand Prix,31.0,VER,0.0
Bahrain Grand Prix,31.0,GAS,82.614
Bahrain Grand Prix,31.0,PER,13.943
Bahrain Grand Prix,31.0,ALO,38.234
Bahrain Grand Prix,31.0,LEC,20.94
Bahrain Grand Prix,31.0,STR,67.969
Bahrain Grand Prix,31.0,SAR,93.722
Bahrain Grand Prix,31.0,MAG,105.377
Bahrain Grand Prix,31.0,DEV,95.098
Bahrain Grand Prix,31.0,TSU,83.329
Bahrain Grand Prix,31.0,ALB,81.859
Bahrain Grand Prix,31.0,ZHO,74.073
Bahrain Grand Prix,31.0,HUL,108.483
Bahrain Grand Prix,31.0,OCO,104.25
Bahrain Grand Prix,31.0,NOR,121.239
Bahrain Grand Prix,31.0,HAM,60.57
Bahrain Grand Prix,31.0,SAI,36.274
Bahrain Grand Prix,31.0,RUS,46.919
Bahrain Grand Prix,31.0,BOT,77.684
Bahrain Grand Prix,32.0,VER,0.0
Bahrain Grand Prix,32.0,GAS,82.935
Bahrain Grand Prix,32.0,PER,13.974
Bahrain Grand Prix,32.0,ALO,38.414
Bahrain Grand Prix,32.0,LEC,22.197
Bahrain Grand Prix,32.0,STR,66.824
Bahrain Grand Prix,32.0,SAR,93.644
Bahrain Grand Prix,32.0,MAG,105.33
Bahrain Grand Prix,32.0,DEV,95.309
Bahrain Grand Prix,32.0,TSU,83.655
Bahrain Grand Prix,32.0,ALB,82.087
Bahrain Grand Prix,32.0,ZHO,78.478
Bahrain Grand Prix,32.0,HUL,108.598
Bahrain Grand Prix,32.0,OCO,110.855
Bahrain Grand Prix,32.0,NOR,121.659
Bahrain Grand Prix,32.0,HAM,60.442
Bahrain Grand Prix,32.0,SAI,57.075
Bahrain Grand Prix,32.0,RUS,67.922
Bahrain Grand Prix,32.0,BOT,77.668
Bahrain Grand Prix,33.0,VER,0.0
Bahrain Grand Prix,33.0,GAS,83.223
Bahrain Grand Prix,33.0,PER,14.157
Bahrain Grand Prix,33.0,ALO,38.497
Bahrain Grand Prix,33.0,LEC,25.834
Bahrain Grand Prix,33.0,STR,66.348
Bahrain Grand Prix,33.0,SAR,93.82
Bahrain Grand Prix,33.0,MAG,104.741
Bahrain Grand Prix,33.0,DEV,95.556
Bahrain Grand Prix,33.0,TSU,84.063
Bahrain Grand Prix,33.0,ALB,82.505
Bahrain Grand Prix,33.0,ZHO,100.451
Bahrain Grand Prix,33.0,HUL,108.673
Bahrain Grand Prix,33.0,OCO,151.863
Bahrain Grand Prix,33.0,NOR,121.493
Bahrain Grand Prix,33.0,HAM,60.305
Bahrain Grand Prix,33.0,SAI,56.937
Bahrain Grand Prix,33.0,RUS,67.457
Bahrain Grand Prix,33.0,BOT,77.757
Bahrain Grand Prix,34.0,VER,0.0
Bahrain Grand Prix,34.0,GAS,83.406
Bahrain Grand Prix,34.0,PER,17.004
Bahrain Grand Prix,34.0,ALO,41.011
Bahrain Grand Prix,34.0,LEC,47.472
Bahrain Grand Prix,34.0,STR,65.677
Bahrain Grand Prix,34.0,SAR,93.883
Bahrain Grand Prix,34.0,MAG,104.43
Bahrain Grand Prix,34.0,DEV,95.983
Bahrain Grand Prix,34.0,TSU,84.354
Bahrain Grand Prix,34.0,ALB,82.627
Bahrain Grand Prix,34.0,ZHO,99.649
Bahrain Grand Prix,34.0,HUL,108.729
Bahrain Grand Prix,34.0,OCO,150.821
Bahrain Grand Prix,34.0,NOR,121.641
Bahrain Grand Prix,34.0,HAM,60.601
Bahrain Grand Prix,34.0,SAI,56.573
Bahrain Grand Prix,34.0,RUS,66.929
Bahrain Grand Prix,34.0,BOT,77.692
Bahrain Grand Prix,35.0,VER,0.0
Bahrain Grand Prix,35.0,GAS,83.644
Bahrain Grand Prix,35.0,PER,37.939
Bahrain Grand Prix,35.0,ALO,60.55
Bahrain Grand Prix,35.0,LEC,47.695
Bahrain Grand Prix,35.0,STR,65.348
Bahrain Grand Prix,35.0,SAR,94.062
Bahrain Grand Prix,35.0,MAG,104.04
Bahrain Grand Prix,35.0,DEV,96.256
Bahrain Grand Prix,35.0,TSU,84.667
Bahrain Grand Prix,35.0,ALB,82.761
Bahrain Grand Prix,35.0,ZHO,99.349
Bahrain Grand Prix,35.0,HUL,108.972
Bahrain Grand Prix,35.0,OCO,149.935
Bahrain Grand Prix,35.0,NOR,121.661
Bahrain Grand Prix,35.0,HAM,59.582
Bahrain Grand Prix,35.0,SAI,56.164
Bahrain Grand Prix,35.0,RUS,66.671
Bahrain Grand Prix,35.0,BOT,77.659
Bahrain Grand Prix,36.0,VER,0.0
Bahrain Grand Prix,36.0,GAS,80.864
Bahrain Grand Prix,36.0,PER,33.795
Bahrain Grand Prix,36.0,ALO,55.742
Bahrain Grand Prix,36.0,LEC,44.044
Bahrain Grand Prix,36.0,STR,62.104
Bahrain Grand Prix,36.0,SAR,90.815
Bahrain Grand Prix,36.0,MAG,100.83
Bahrain Grand Prix,36.0,DEV,93.498
Bahrain Grand Prix,36.0,TSU,81.762
Bahrain Grand Prix,36.0,ALB,79.973
Bahrain Grand Prix,36.0,ZHO,96.342
Bahrain Grand Prix,36.0,HUL,106.253
Bahrain Grand Prix,36.0,OCO,146.335
Bahrain Grand Prix,36.0,NOR,120.583
Bahrain Grand Prix,36.0,HAM,55.164
Bahrain Grand Prix,36.0,SAI,52.906
Bahrain Grand Prix,36.0,RUS,63.314
Bahrain Grand Prix,36.0,BOT,74.522
Bahrain Grand Prix,37.0,VER,0.0
Bahrain Grand Prix,37.0,GAS,60.507
Bahrain Grand Prix,37.0,PER,11.649000000000001
Bahrain Grand Prix,37.0,ALO,34.683
Bahrain Grand Prix,37.0,LEC,22.724
Bahrain Grand Prix,37.0,STR,41.294
Bahrain Grand Prix,37.0,SAR,70.156
Bahrain Grand Prix,37.0,MAG,80.338
Bahrain Grand Prix,37.0,DEV,73.431
Bahrain Grand Prix,37.0,TSU,61.347
Bahrain Grand Prix,37.0,ALB,59.521
Bahrain Grand Prix,37.0,ZHO,75.855
Bahrain Grand Prix,37.0,HUL,85.871
Bahrain Grand Prix,37.0,OCO,125.183
Bahrain Grand Prix,37.0,NOR,102.29
Bahrain Grand Prix,37.0,HAM,34.062
Bahrain Grand Prix,37.0,SAI,31.546
Bahrain Grand Prix,37.0,RUS,42.646
Bahrain Grand Prix,37.0,BOT,53.806
Bahrain Grand Prix,38.0,VER,0.0
Bahrain Grand Prix,38.0,GAS,62.318
Bahrain Grand Prix,38.0,PER,11.783
Bahrain Grand Prix,38.0,ALO,35.388
Bahrain Grand Prix,38.0,LEC,23.597
Bahrain Grand Prix,38.0,STR,42.271
Bahrain Grand Prix,38.0,SAR,71.874
Bahrain Grand Prix,38.0,MAG,82.344
Bahrain Grand Prix,38.0,DEV,75.513
Bahrain Grand Prix,38.0,TSU,63.134
Bahrain Grand Prix,38.0,ALB,61.554
Bahrain Grand Prix,38.0,ZHO,77.98
Bahrain Grand Prix,38.0,HUL,87.765
Bahrain Grand Prix,38.0,OCO,126.102
Bahrain Grand Prix,38.0,NOR,134.675
Bahrain Grand Prix,38.0,HAM,36.069
Bahrain Grand Prix,38.0,SAI,32.693
Bahrain Grand Prix,38.0,RUS,44.009
Bahrain Grand Prix,38.0,BOT,55.167
Bahrain Grand Prix,39.0,VER,0.0
Bahrain Grand Prix,39.0,GAS,64.409
Bahrain Grand Prix,39.0,PER,11.766
Bahrain Grand Prix,39.0,ALO,36.185
Bahrain Grand Prix,39.0,LEC,24.438
Bahrain Grand Prix,39.0,STR,43.281
Bahrain Grand Prix,39.0,SAR,73.399
Bahrain Grand Prix,39.0,MAG,84.485
Bahrain Grand Prix,39.0,DEV,77.602
Bahrain Grand Prix,39.0,TSU,65.107
Bahrain Grand Prix,39.0,ALB,63.454
Bahrain Grand Prix,39.0,ZHO,79.902
Bahrain Grand Prix,39.0,HUL,89.503
Bahrain Grand Prix,39.0,OCO,127.179
Bahrain Grand Prix,39.0,NOR,136.576
Bahrain Grand Prix,39.0,HAM,37.101
Bahrain Grand Prix,39.0,SAI,33.65
Bahrain Grand Prix,39.0,RUS,45.058
Bahrain Grand Prix,39.0,BOT,56.505
Bahrain Grand Prix,40.0,VER,0.0
Bahrain Grand Prix,40.0,GAS,77.174
Bahrain Grand Prix,40.0,PER,11.938
Bahrain Grand Prix,40.0,ALO,36.451
Bahrain Grand Prix,40.0,LEC,77.496
Bahrain Grand Prix,40.0,STR,44.255
Bahrain Grand Prix,40.0,SAR,90.21
Bahrain Grand Prix,40.0,MAG,105.34
Bahrain Grand Prix,40.0,DEV,94.204
Bahrain Grand Prix,40.0,TSU,78.515
Bahrain Grand Prix,40.0,ALB,76.689
Bahrain Grand Prix,40.0,ZHO,96.416
Bahrain Grand Prix,40.0,HUL,111.25
Bahrain Grand Prix,40.0,OCO,158.26
Bahrain Grand Prix,40.0,NOR,167.604
Bahrain Grand Prix,40.0,HAM,37.653
Bahrain Grand Prix,40.0,SAI,34.295
Bahrain Grand Prix,40.0,RUS,46.201
Bahrain Grand Prix,40.0,BOT,69.939
Bahrain Grand Prix,41.0,VER,0.0
Bahrain Grand Prix,41.0,GAS,85.223
Bahrain Grand Prix,41.0,PER,14.965
Bahrain Grand Prix,41.0,ALO,42.669
Bahrain Grand Prix,41.0,STR,50.569
Bahrain Grand Prix,41.0,SAR,95.329
Bahrain Grand Prix,41.0,MAG,107.392
Bahrain Grand Prix,41.0,DEV,88.068
Bahrain Grand Prix,41.0,TSU,88.802
Bahrain Grand Prix,41.0,ALB,84.853
Bahrain Grand Prix,41.0,ZHO,88.421
Bahrain Grand Prix,41.0,HUL,116.03
Bahrain Grand Prix,41.0,OCO,140.449
Bahrain Grand Prix,41.0,NOR,143.814
Bahrain Grand Prix,41.0,HAM,43.649
Bahrain Grand Prix,41.0,SAI,40.236
Bahrain Grand Prix,41.0,RUS,51.999
Bahrain Grand Prix,41.0,BOT,64.725
Bahrain Grand Prix,42.0,VER,0.0
Bahrain Grand Prix,42.0,GAS,75.467
Bahrain Grand Prix,42.0,PER,9.798
Bahrain Grand Prix,42.0,ALO,34.179
Bahrain Grand Prix,42.0,STR,43.043
Bahrain Grand Prix,42.0,SAR,86.542
Bahrain Grand Prix,42.0,MAG,99.039
Bahrain Grand Prix,42.0,DEV,83.117
Bahrain Grand Prix,42.0,TSU,80.615
Bahrain Grand Prix,42.0,ALB,77.24
Bahrain Grand Prix,42.0,ZHO,83.501
Bahrain Grand Prix,42.0,HUL,107.822
Bahrain Grand Prix,42.0,NOR,135.658
Bahrain Grand Prix,42.0,HAM,35.886
Bahrain Grand Prix,42.0,SAI,32.787
Bahrain Grand Prix,42.0,RUS,44.21
Bahrain Grand Prix,42.0,BOT,57.637
Bahrain Grand Prix,43.0,VER,0.0
Bahrain Grand Prix,43.0,GAS,74.519
Bahrain Grand Prix,43.0,PER,9.462
Bahrain Grand Prix,43.0,ALO,34.2
Bahrain Grand Prix,43.0,STR,43.457
Bahrain Grand Prix,43.0,SAR,86.453
Bahrain Grand Prix,43.0,MAG,99.091
Bahrain Grand Prix,43.0,DEV,86.404
Bahrain Grand Prix,43.0,TSU,80.753
Bahrain Grand Prix,43.0,ALB,77.494
Bahrain Grand Prix,43.0,ZHO,84.922
Bahrain Grand Prix,43.0,HUL,107.725
Bahrain Grand Prix,43.0,NOR,135.455
Bahrain Grand Prix,43.0,HAM,36.107
Bahrain Grand Prix,43.0,SAI,33.191
Bahrain Grand Prix,43.0,RUS,44.8
Bahrain Grand Prix,43.0,BOT,58.56
Bahrain Grand Prix,44.0,VER,0.0
Bahrain Grand Prix,44.0,GAS,74.075
Bahrain Grand Prix,44.0,PER,10.204
Bahrain Grand Prix,44.0,ALO,34.986
Bahrain Grand Prix,44.0,STR,44.52
Bahrain Grand Prix,44.0,SAR,87.624
Bahrain Grand Prix,44.0,MAG,99.443
Bahrain Grand Prix,44.0,DEV,89.756
Bahrain Grand Prix,44.0,TSU,81.527
Bahrain Grand Prix,44.0,ALB,78.585
Bahrain Grand Prix,44.0,ZHO,86.66
Bahrain Grand Prix,44.0,HUL,108.565
Bahrain Grand Prix,44.0,NOR,136.438
Bahrain Grand Prix,44.0,HAM,36.919
Bahrain Grand Prix,44.0,SAI,34.344
Bahrain Grand Prix,44.0,RUS,46.161
Bahrain Grand Prix,44.0,BOT,60.192
Bahrain Grand Prix,45.0,VER,0.0
Bahrain Grand Prix,45.0,GAS,73.246
Bahrain Grand Prix,45.0,PER,10.117
Bahrain Grand Prix,45.0,ALO,35.902
Bahrain Grand Prix,45.0,STR,44.727
Bahrain Grand Prix,45.0,SAR,88.071
Bahrain Grand Prix,45.0,MAG,99.554
Bahrain Grand Prix,45.0,DEV,91.63
Bahrain Grand Prix,45.0,TSU,81.533
Bahrain Grand Prix,45.0,ALB,79.073
Bahrain Grand Prix,45.0,ZHO,87.595
Bahrain Grand Prix,45.0,HUL,108.864
Bahrain Grand Prix,45.0,NOR,136.849
Bahrain Grand Prix,45.0,HAM,37.565
Bahrain Grand Prix,45.0,SAI,36.89
Bahrain Grand Prix,45.0,RUS,46.462
Bahrain Grand Prix,45.0,BOT,60.865
Bahrain Grand Prix,46.0,VER,0.0
Bahrain Grand Prix,46.0,GAS,72.586
Bahrain Grand Prix,46.0,PER,10.673
Bahrain Grand Prix,46.0,ALO,36.288
Bahrain Grand Prix,46.0,STR,45.588
Bahrain Grand Prix,46.0,SAR,89.811
Bahrain Grand Prix,46.0,MAG,100.442
Bahrain Grand Prix,46.0,DEV,93.8
Bahrain Grand Prix,46.0,TSU,82.09
Bahrain Grand Prix,46.0,ALB,79.949
Bahrain Grand Prix,46.0,ZHO,89.23
Bahrain Grand Prix,46.0,HUL,112.135
Bahrain Grand Prix,46.0,NOR,137.804
Bahrain Grand Prix,46.0,HAM,38.643
Bahrain Grand Prix,46.0,SAI,38.033
Bahrain Grand Prix,46.0,RUS,47.332
Bahrain Grand Prix,46.0,BOT,61.994
Bahrain Grand Prix,47.0,VER,0.0
Bahrain Grand Prix,47.0,GAS,71.697
Bahrain Grand Prix,47.0,PER,10.325
Bahrain Grand Prix,47.0,ALO,36.605
Bahrain Grand Prix,47.0,STR,45.836
Bahrain Grand Prix,47.0,SAR,90.029
Bahrain Grand Prix,47.0,MAG,101.062
Bahrain Grand Prix,47.0,DEV,95.712
Bahrain Grand Prix,47.0,TSU,82.44
Bahrain Grand Prix,47.0,ALB,80.485
Bahrain Grand Prix,47.0,ZHO,91.774
Bahrain Grand Prix,47.0,HUL,111.932
Bahrain Grand Prix,47.0,NOR,141.228
Bahrain Grand Prix,47.0,HAM,40.151
Bahrain Grand Prix,47.0,SAI,39.246
Bahrain Grand Prix,47.0,RUS,47.755
Bahrain Grand Prix,47.0,BOT,62.8
Bahrain Grand Prix,48.0,VER,0.0
Bahrain Grand Prix,48.0,GAS,71.147
Bahrain Grand Prix,48.0,PER,10.266
Bahrain Grand Prix,48.0,ALO,36.47
Bahrain Grand Prix,48.0,STR,46.366
Bahrain Grand Prix,48.0,SAR,90.179
Bahrain Grand Prix,48.0,MAG,101.751
Bahrain Grand Prix,48.0,DEV,99.235
Bahrain Grand Prix,48.0,TSU,82.76
Bahrain Grand Prix,48.0,ALB,81.251
Bahrain Grand Prix,48.0,ZHO,93.452
Bahrain Grand Prix,48.0,HUL,112.1
Bahrain Grand Prix,48.0,NOR,171.215
Bahrain Grand Prix,48.0,HAM,41.077
Bahrain Grand Prix,48.0,SAI,40.225
Bahrain Grand Prix,48.0,RUS,48.357
Bahrain Grand Prix,48.0,BOT,63.382
Bahrain Grand Prix,49.0,VER,0.0
Bahrain Grand Prix,49.0,GAS,70.988
Bahrain Grand Prix,49.0,PER,10.353
Bahrain Grand Prix,49.0,ALO,36.234
Bahrain Grand Prix,49.0,STR,46.955
Bahrain Grand Prix,49.0,SAR,90.442
Bahrain Grand Prix,49.0,MAG,102.528
Bahrain Grand Prix,49.0,DEV,101.258
Bahrain Grand Prix,49.0,TSU,83.326
Bahrain Grand Prix,49.0,ALB,81.898
Bahrain Grand Prix,49.0,ZHO,95.118
Bahrain Grand Prix,49.0,HUL,112.215
Bahrain Grand Prix,49.0,NOR,173.333
Bahrain Grand Prix,49.0,HAM,42.069
Bahrain Grand Prix,49.0,SAI,41.028
Bahrain Grand Prix,49.0,RUS,49.113
Bahrain Grand Prix,49.0,BOT,64.27
Bahrain Grand Prix,50.0,VER,0.0
Bahrain Grand Prix,50.0,GAS,70.289
Bahrain Grand Prix,50.0,PER,10.834
Bahrain Grand Prix,50.0,ALO,35.315
Bahrain Grand Prix,50.0,STR,47.093
Bahrain Grand Prix,50.0,SAR,90.482
Bahrain Grand Prix,50.0,MAG,103.593
Bahrain Grand Prix,50.0,DEV,103.097
Bahrain Grand Prix,50.0,TSU,83.7
Bahrain Grand Prix,50.0,ALB,82.343
Bahrain Grand Prix,50.0,ZHO,97.761
Bahrain Grand Prix,50.0,HUL,112.207
Bahrain Grand Prix,50.0,NOR,171.34
Bahrain Grand Prix,50.0,HAM,42.589
Bahrain Grand Prix,50.0,SAI,41.382
Bahrain Grand Prix,50.0,RUS,49.246
Bahrain Grand Prix,50.0,BOT,64.73
Bahrain Grand Prix,51.0,VER,0.0
Bahrain Grand Prix,51.0,GAS,69.497
Bahrain Grand Prix,51.0,PER,10.456
Bahrain Grand Prix,51.0,ALO,34.848
Bahrain Grand Prix,51.0,STR,47.532
Bahrain Grand Prix,51.0,SAR,90.527
Bahrain Grand Prix,51.0,MAG,104.323
Bahrain Grand Prix,51.0,DEV,106.145
Bahrain Grand Prix,51.0,TSU,83.979
Bahrain Grand Prix,51.0,ALB,82.643
Bahrain Grand Prix,51.0,ZHO,99.053
Bahrain Grand Prix,51.0,HUL,112.086
Bahrain Grand Prix,51.0,NOR,169.735
Bahrain Grand Prix,51.0,HAM,43.176
Bahrain Grand Prix,51.0,SAI,41.627
Bahrain Grand Prix,51.0,RUS,49.644
Bahrain Grand Prix,51.0,BOT,65.119
Bahrain Grand Prix,52.0,VER,0.0
Bahrain Grand Prix,52.0,GAS,69.469
Bahrain Grand Prix,52.0,PER,10.599
Bahrain Grand Prix,52.0,ALO,34.939
Bahrain Grand Prix,52.0,STR,48.192
Bahrain Grand Prix,52.0,SAR,91.064
Bahrain Grand Prix,52.0,MAG,105.367
Bahrain Grand Prix,52.0,DEV,109.556
Bahrain Grand Prix,52.0,TSU,84.65
Bahrain Grand Prix,52.0,ALB,83.585
Bahrain Grand Prix,52.0,ZHO,100.847
Bahrain Grand Prix,52.0,HUL,113.084
Bahrain Grand Prix,52.0,NOR,168.968
Bahrain Grand Prix,52.0,HAM,44.06
Bahrain Grand Prix,52.0,SAI,42.198
Bahrain Grand Prix,52.0,RUS,50.314
Bahrain Grand Prix,52.0,BOT,66.147
Bahrain Grand Prix,53.0,VER,0.0
Bahrain Grand Prix,53.0,GAS,69.558
Bahrain Grand Prix,53.0,PER,11.054
Bahrain Grand Prix,53.0,ALO,35.059
Bahrain Grand Prix,53.0,STR,49.681
Bahrain Grand Prix,53.0,SAR,91.836
Bahrain Grand Prix,53.0,MAG,106.459
Bahrain Grand Prix,53.0,DEV,111.816
Bahrain Grand Prix,53.0,TSU,85.435
Bahrain Grand Prix,53.0,ALB,84.473
Bahrain Grand Prix,53.0,ZHO,102.591
Bahrain Grand Prix,53.0,HUL,114.261
Bahrain Grand Prix,53.0,NOR,168.578
Bahrain Grand Prix,53.0,HAM,45.158
Bahrain Grand Prix,53.0,SAI,42.968
Bahrain Grand Prix,53.0,RUS,51.265
Bahrain Grand Prix,53.0,BOT,67.113
Bahrain Grand Prix,54.0,VER,0.0
Bahrain Grand Prix,54.0,GAS,70.102
Bahrain Grand Prix,54.0,PER,11.672
Bahrain Grand Prix,54.0,ALO,35.98
Bahrain Grand Prix,54.0,STR,50.6
Bahrain Grand Prix,54.0,SAR,93.094
Bahrain Grand Prix,54.0,MAG,109.432
Bahrain Grand Prix,54.0,DEV,114.023
Bahrain Grand Prix,54.0,TSU,86.477
Bahrain Grand Prix,54.0,ALB,85.575
Bahrain Grand Prix,54.0,ZHO,107.88
Bahrain Grand Prix,54.0,HUL,116.041
Bahrain Grand Prix,54.0,NOR,171.689
Bahrain Grand Prix,54.0,HAM,46.556
Bahrain Grand Prix,54.0,SAI,43.984
Bahrain Grand Prix,54.0,RUS,52.51
Bahrain Grand Prix,54.0,BOT,68.173
Bahrain Grand Prix,55.0,VER,0.0
Bahrain Grand Prix,55.0,GAS,71.339
Bahrain Grand Prix,55.0,PER,12.442
Bahrain Grand Prix,55.0,ALO,37.32
Bahrain Grand Prix,55.0,STR,51.979
Bahrain Grand Prix,55.0,SAR,95.088
Bahrain Grand Prix,55.0,MAG,111.556
Bahrain Grand Prix,55.0,DEV,116.94
Bahrain Grand Prix,55.0,TSU,88.1
Bahrain Grand Prix,55.0,ALB,87.056
Bahrain Grand Prix,55.0,ZHO,139.231
Bahrain Grand Prix,55.0,HUL,118.283
Bahrain Grand Prix,55.0,NOR,200.214
Bahrain Grand Prix,55.0,HAM,48.189
Bahrain Grand Prix,55.0,SAI,45.483
Bahrain Grand Prix,55.0,RUS,54.048
Bahrain Grand Prix,55.0,BOT,69.658
Bahrain Grand Prix,56.0,VER,0.0
Bahrain Grand Prix,56.0,GAS,71.979
Bahrain Grand Prix,56.0,PER,11.802
Bahrain Grand Prix,56.0,ALO,37.588
Bahrain Grand Prix,56.0,STR,52.884
Bahrain Grand Prix,56.0,SAR,97.509
Bahrain Grand Prix,56.0,MAG,113.13
Bahrain Grand Prix,56.0,DEV,118.896
Bahrain Grand Prix,56.0,TSU,88.997
Bahrain Grand Prix,56.0,ALB,88.01
Bahrain Grand Prix,56.0,ZHO,136.022
Bahrain Grand Prix,56.0,HUL,120.284
Bahrain Grand Prix,56.0,HAM,49.095
Bahrain Grand Prix,56.0,SAI,46.404
Bahrain Grand Prix,56.0,RUS,54.479
Bahrain Grand Prix,56.0,BOT,70.613
Bahrain Grand Prix,57.0,VER,0.0
Bahrain Grand Prix,57.0,GAS,73.753
Bahrain Grand Prix,57.0,PER,11.987
Bahrain Grand Prix,57.0,ALO,38.637
Bahrain Grand Prix,57.0,STR,54.502
Bahrain Grand Prix,57.0,TSU,90.87
Bahrain Grand Prix,57.0,ALB,89.774
Bahrain Grand Prix,57.0,HAM,50.977
Bahrain Grand Prix,57.0,SAI,48.052
Bahrain Grand Prix,57.0,RUS,55.873
Bahrain Grand Prix,57.0,BOT,72.647
Saudi Arabian Grand Prix,1.0,VER,8.371
Saudi Arabian Grand Prix,1.0,GAS,5.321
Saudi Arabian Grand Prix,1.0,PER,0.406
Saudi Arabian Grand Prix,1.0,ALO,0.0
Saudi Arabian Grand Prix,1.0,LEC,6.455
Saudi Arabian Grand Prix,1.0,STR,2.242
Saudi Arabian Grand Prix,1.0,SAR,10.501
Saudi Arabian Grand Prix,1.0,MAG,7.843
Saudi Arabian Grand Prix,1.0,DEV,9.889
Saudi Arabian Grand Prix,1.0,TSU,8.738
Saudi Arabian Grand Prix,1.0,ALB,9.134
Saudi Arabian Grand Prix,1.0,ZHO,7.713
Saudi Arabian Grand Prix,1.0,HUL,7.902
Saudi Arabian Grand Prix,1.0,OCO,3.394
Saudi Arabian Grand Prix,1.0,NOR,9.472
Saudi Arabian Grand Prix,1.0,HAM,4.187
Saudi Arabian Grand Prix,1.0,SAI,2.5620000000000003
Saudi Arabian Grand Prix,1.0,RUS,1.8010000000000002
Saudi Arabian Grand Prix,1.0,BOT,8.761
Saudi Arabian Grand Prix,1.0,PIA,10.403
Saudi Arabian Grand Prix,2.0,VER,10.484
Saudi Arabian Grand Prix,2.0,GAS,6.8100000000000005
Saudi Arabian Grand Prix,2.0,PER,0.745
Saudi Arabian Grand Prix,2.0,ALO,0.0
Saudi Arabian Grand Prix,2.0,LEC,7.795
Saudi Arabian Grand Prix,2.0,STR,2.999
Saudi Arabian Grand Prix,2.0,SAR,14.36
Saudi Arabian Grand Prix,2.0,MAG,9.495
Saudi Arabian Grand Prix,2.0,DEV,15.07
Saudi Arabian Grand Prix,2.0,TSU,11.342
Saudi Arabian Grand Prix,2.0,ALB,12.483
Saudi Arabian Grand Prix,2.0,ZHO,8.761
Saudi Arabian Grand Prix,2.0,HUL,10.005
Saudi Arabian Grand Prix,2.0,OCO,4.833
Saudi Arabian Grand Prix,2.0,NOR,16.975
Saudi Arabian Grand Prix,2.0,HAM,5.808
Saudi Arabian Grand Prix,2.0,SAI,3.578
Saudi Arabian Grand Prix,2.0,RUS,2.348
Saudi Arabian Grand Prix,2.0,BOT,11.957
Saudi Arabian Grand Prix,2.0,PIA,39.641
Saudi Arabian Grand Prix,3.0,VER,11.87
Saudi Arabian Grand Prix,3.0,GAS,7.714
Saudi Arabian Grand Prix,3.0,PER,0.434
Saudi Arabian Grand Prix,3.0,ALO,0.0
Saudi Arabian Grand Prix,3.0,LEC,8.48
Saudi Arabian Grand Prix,3.0,STR,3.098
Saudi Arabian Grand Prix,3.0,SAR,16.217
Saudi Arabian Grand Prix,3.0,MAG,11.151
Saudi Arabian Grand Prix,3.0,DEV,16.875
Saudi Arabian Grand Prix,3.0,TSU,13.352
Saudi Arabian Grand Prix,3.0,ALB,14.408
Saudi Arabian Grand Prix,3.0,ZHO,9.881
Saudi Arabian Grand Prix,3.0,HUL,11.403
Saudi Arabian Grand Prix,3.0,OCO,5.759
Saudi Arabian Grand Prix,3.0,NOR,45.369
Saudi Arabian Grand Prix,3.0,HAM,7.296
Saudi Arabian Grand Prix,3.0,SAI,3.792
Saudi Arabian Grand Prix,3.0,RUS,2.508
Saudi Arabian Grand Prix,3.0,BOT,13.773
Saudi Arabian Grand Prix,3.0,PIA,40.135
Saudi Arabian Grand Prix,4.0,VER,12.288
Saudi Arabian Grand Prix,4.0,GAS,7.92
Saudi Arabian Grand Prix,4.0,PER,0.0
Saudi Arabian Grand Prix,4.0,ALO,0.579
Saudi Arabian Grand Prix,4.0,LEC,8.266
Saudi Arabian Grand Prix,4.0,STR,2.573
Saudi Arabian Grand Prix,4.0,SAR,16.976
Saudi Arabian Grand Prix,4.0,MAG,12.164
Saudi Arabian Grand Prix,4.0,DEV,17.637
Saudi Arabian Grand Prix,4.0,TSU,14.273
Saudi Arabian Grand Prix,4.0,ALB,15.236
Saudi Arabian Grand Prix,4.0,ZHO,10.155
Saudi Arabian Grand Prix,4.0,HUL,12.911
Saudi Arabian Grand Prix,4.0,OCO,5.4030000000000005
Saudi Arabian Grand Prix,4.0,NOR,45.911
Saudi Arabian Grand Prix,4.0,HAM,7.474
Saudi Arabian Grand Prix,4.0,SAI,3.135
Saudi Arabian Grand Prix,4.0,RUS,2.019
Saudi Arabian Grand Prix,4.0,BOT,14.899000000000001
Saudi Arabian Grand Prix,4.0,PIA,39.562
Saudi Arabian Grand Prix,5.0,VER,12.774000000000001
Saudi Arabian Grand Prix,5.0,GAS,9.02
Saudi Arabian Grand Prix,5.0,PER,0.0
Saudi Arabian Grand Prix,5.0,ALO,0.626
Saudi Arabian Grand Prix,5.0,LEC,9.668
Saudi Arabian Grand Prix,5.0,STR,3.171
Saudi Arabian Grand Prix,5.0,SAR,18.984
Saudi Arabian Grand Prix,5.0,MAG,14.589
Saudi Arabian Grand Prix,5.0,DEV,19.756
Saudi Arabian Grand Prix,5.0,TSU,16.105
Saudi Arabian Grand Prix,5.0,ALB,17.471
Saudi Arabian Grand Prix,5.0,ZHO,11.596
Saudi Arabian Grand Prix,5.0,HUL,14.791
Saudi Arabian Grand Prix,5.0,OCO,6.379
